ID,Name,Description,Type,Venue,Start Date,End Date,Host Club,Rotaract Club,Club ID,Zone,Created By,Created By Email,External Partner Clubs,External Partners,Areas of Focus,Avenues of Service,Expenses,Cash Contributions,In Kind Contributions,Participants,Beneficiaries,Volunteers,Volunteer Hours,Editorial,Showcase,Featured,Cover Photo,Photos,Created At,Updated At
61e054f6-6507-4d8f-9395-aae1b310d9a6,Be the Reason,"The Be the Reason online awareness session, organized under Project Snehdhara by the Rotaract Club of Delhi South Central, sponsored by the Rotary Club of Delhi South Central, was successfully conducted on 18th October 2025 at 8:00 PM via Google Meet. The session aimed to promote awareness about blood, eye, and organ donation, inspiring participants to understand the power of giving and the profound impact it can have on saving lives.

The esteemed speaker for the event, Dr. Anuj Gaba (MD, Resident in Forensic Medicine and Toxicology, AIIMS Kalyani), shared insightful knowledge about the importance, safety, and process of donations. He emphasized how every donor holds the power to bring hope and a new beginning to others, dispelling myths and encouraging participants to take meaningful steps toward contributing to this noble cause.

The event witnessed enthusiastic participation from several Rotaract clubs, meeting the collaboration criteria of at least five members per club. Participants appreciated the informative and empathetic tone of the session, which not only educated but also inspired them to take part in life-saving initiatives.

Under the guidance of Rtr. Isha Parashar (Project Chair), Rtr. Sukhmani Kaur (Event Chair), Rtr. Manthan Mangla (Event Co-Chair), Rtr. Priyanshu Sharma (President), and Rtr. Jasleen Johar (Secretary), the session concluded as a heartwarming and impactful effort toward spreading compassion and awareness about the gift of life.",JOINT_INITIATIVE,Online (G-Meet),18/10/2025,18/10/2025,"Rotaract Club of Delhi South Central, RID-3011",KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,"Saving Mothers and Children, Fighting Disease",Community Service,0,0,0,75,75,5,79,No,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/7GHgsU3r6YisbejhoE7M6.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/GSm6v89E5dPplPWsE75OC.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/m79tAAvuoiKbvoVRRuxCw.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/7YWgP3rzXT7iFJQCI5EWv.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/wfwxU90Hsl3gUQYvd9RBs.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/RRQxv5Pc-vQj6WKeb3SF1.jpg,2025-11-07T14:21:06.715Z,2025-11-07T14:21:06.715Z
6509ddf0-e32f-496a-bd60-48ba15b701f0,Animal Feeding Drive,"The Animal Feeding Drive, organized under the Flagship Project REVIVE by the Rotaract Club of Dyal Singh College, RID 3012, was a compassionate initiative aimed at promoting kindness, empathy, and love towards animals. Conducted with the belief that “kindness to animals is kindness to ourselves,” the drive encouraged Rotaractors to actively contribute to the welfare of stray animals and birds.

Participants from various clubs joined hands to feed stray dogs, cats, and birds, capturing photos and videos of their acts of care and sharing them through the designated drive link. The initiative emphasized that small gestures of compassion, such as providing food or water, can create a ripple effect of positivity and awareness within the community.

The collaboration criteria required each participating club to submit a minimum of four photos or videos, earning them a Certificate of Collaboration as recognition for their contribution. The drive witnessed enthusiastic participation across multiple clubs, reflecting unity in service and a collective commitment to animal welfare.

The event successfully concluded on 29th October 2025, under the leadership of Rtr. N V Aruna Devi (President) and Rtr. Anushka (Secretary), leaving a lasting message of empathy, compassion, and the importance of coexisting harmoniously with all living beings.",JOINT_INITIATIVE,"Online ",29/10/2025,29/10/2025,"Rotaract Club of Dyal Singh College, RID 3012",KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,"Protecting The Environment, Providing Clean Water, Sanitation and Hygiene",Community Service,0,0,0,10,10,2,11,No,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/D20H2yIkMz_3xn06iwI9A.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/FIuB2O6HIbv6MXLR6eYH3.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/WJoGbxl14ldYjFFBtZ2J3.jpg,2025-11-07T13:59:30.064Z,2025-11-07T13:59:30.064Z
aa3c0ab9-f88b-405b-9f72-f2fec2a6120c,The Canvas Gallery,"The Canvas Gallery, organized by the Rotaract Club of Jain Evening College, RID 3191, was a beautifully curated creative initiative that celebrated imagination, art, and expression. Conducted under the theme “Where creativity meets connection,” the event invited participants to showcase their talents through writing and visual art, fostering collaboration and artistic dialogue among Rotaractors.

Participants could select from three meaningful themes — Echoes of Youth, Chapters of Change, and The Art of Becoming — each encouraging reflection on personal growth, transformation, and self-discovery. They also chose one mode of expression per member, including short stories (150–200 words), poems, photographs, or posters.

The event followed a unique collaboration model where two members represented each club — one contributing a written piece and the other a visual — along with three additional participants from their or other clubs. The initiative successfully attracted enthusiastic participation, resulting in a rich blend of creativity and emotion across entries.

All submissions were compiled into a Digital Anthology & Gallery Showcase, giving participants recognition and a platform to share their art with a wider audience.

Spearheaded by Rtr. Lavishka Jain (ISD), The Canvas Gallery stood out as an inspiring celebration of artistic expression, unity, and storytelling within the Rotaract community.",JOINT_INITIATIVE,"Online ",21/10/2025,21/10/2025,"Rotaract Club of Jain Evening College, RID 3191",KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,Supporting Education,"Editorial/Publication, Professional Development",0,0,0,59,59,2,60,No,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/NsF4jy1M5RUjU9KEgj34l.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/wil56wO-mBJmCuDfokxFQ.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/CDapDg6XDshVRB8qdK87A.jpg,2025-11-07T13:55:13.025Z,2025-11-07T17:04:18.593Z
43e12344-67a7-4aaf-8d30-b387bb51cdf5,World’s Largest Lesson,"The World’s Largest Lesson – Learning from Legacy, Leading with Purpose was an inspiring and impactful online session organized by the Rotaract Club of Rever on 22nd October 2025 from 7:00 PM to 8:00 PM via Google Meet. The event featured an esteemed keynote speaker, Mr. Sameep Shastri, Grandson of India’s 2nd Prime Minister, Shri Lal Bahadur Shastri Ji, Chairman of the Indian Institute of Governance & Leadership, President of CYL International, and Global Youth Leader at BRICS CCI.

The session offered participants a once-in-a-lifetime opportunity to learn from a leader carrying forward a remarkable legacy of integrity, leadership, and service. Mr. Shastri shared valuable insights on governance, youth empowerment, and the importance of purposeful leadership in today’s dynamic world. He emphasized the role of young minds in nation-building and encouraged Rotaractors to lead with values, vision, and responsibility.

The event witnessed active participation from multiple clubs across districts, fulfilling the collaboration criteria of a minimum of seven members per club. Attendees found the session deeply motivating, gaining perspectives on how legacy and leadership go hand in hand in creating lasting impact.

Under the leadership of Rtr. Vanshika Kapoor (President), Rtr. Kinjal Goyal (Secretary), Rtr. Christie Grover (Vice President), and Rtr. Bhumi Gulati (Vocational Services Director), the event concluded successfully, leaving participants inspired to lead with purpose and uphold the values of true leadership.",JOINT_INITIATIVE,Online (G-Meet),22/10/2025,22/10/2025,Rotaract Club of Rever RID - 3011,KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,Supporting Education,"Public Image, Professional Development",0,0,0,146,146,2,119,No,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/TSgRCi2mf72dYacShR0Hx.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/o4z-8nJWkigByjKcxJAWs.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/4FiFxY401Re4xHt2JRKSg.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/7z55h9KtRwQBkmEnhtwrG.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/n-ABZnc0e2VlMfRONsyP6.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/AEZLSh4JrWjHRaKBmNLy3.jpg,2025-11-07T13:45:43.804Z,2025-11-07T13:45:43.804Z
fcc902a7-e565-4119-96e3-cb412e102bab,ADHIKAR – Multi-District Open Panel Discussion,"The ADHIKAR – Multi-District Open Panel Discussion on Voting Awareness was successfully organized by the Rotaract Club of JIT, RID 3030 on 18th October 2025 from 7:00 PM to 8:00 PM via an online platform. Conducted under District 3030’s initiative – Project Adhikar, the event focused on raising awareness about the importance of voting and encouraging youth to take an active role in the democratic process.

The panel discussion provided an engaging platform for participants to understand the significance of every vote and the responsibility that comes with it. The speakers shed light on topics such as voter education, the impact of informed decision-making, and the power of collective participation in shaping the nation’s future. Discussions also highlighted the role of youth in strengthening democracy and promoting civic responsibility.

The event witnessed enthusiastic participation from multiple Rotaract clubs across districts, fulfilling the collaboration requirement of at least five members per club. Participants found the session thought-provoking and inspiring, appreciating the initiative for promoting awareness about their fundamental right — the right to vote.

The session concluded successfully under the leadership of Rtr. Grisha Kingrani (President), Rtr. Parineeta Kapse (Event Chair), and Rtr. Yash Tanwani (Event Chair), marking a meaningful step toward youth empowerment and active citizenship.",JOINT_INITIATIVE,Online (G-Meet),18/10/2025,18/10/2025,,KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,"Growing Local Economies, Supporting Education","Public Image, Public Relations",0,0,0,80,80,2,81,No,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/k3D6ZAWIQVP_Zijv3_igy.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/4uHzLh3c7Zxk_8t3LDVPs.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/tufdbz6BtCmQU8SC2Rp5b.jpg,2025-11-07T13:41:24.103Z,2025-11-07T13:47:30.478Z
fd2712fe-937e-4168-b72b-eeb812e1a8fe,SpeakEasy,"The SpeakEasy: From Nervous to Noteworthy online public speaking session, organized by the Rotaract Club of Bangalore West, was successfully conducted on 17th October 2025 at 7:00 PM onwards. The session aimed to help participants overcome stage fright, develop confidence, and enhance their communication skills to express themselves effectively and impactfully.

The session was led by Ms. Hemalatha, who shared valuable insights on how to transform nervousness into confidence while speaking in front of an audience. She discussed key aspects of public speaking such as clarity, body language, tone modulation, and audience engagement. Through practical tips and interactive examples, participants learned how to structure their thoughts, speak naturally, and make a lasting impression.

The event saw active participation from both community-based and institution-based clubs, meeting the collaboration criteria of a minimum of five and ten members respectively. Non-Rotaractors also participated enthusiastically, making the session diverse and engaging.

The participants appreciated the speaker’s approachable style and the session’s practical focus, which made the learning experience both inspiring and enjoyable. The event concluded with appreciation for the organizing team — Rtr. Shankar Prabhudev (President), Rtr. Sansita Rao (Secretary), Rtr. Lakshmi S Iyengar, and Rtr. Dhruti V Wadki (Professional Development Directors) — for delivering an empowering and confidence-boosting session.",JOINT_INITIATIVE,Online (G-Meet),17/10/2025,17/10/2025,Rotaract Club of Bangalore West,KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,Supporting Education,"Professional Development, Public Relations",0,0,0,88,80,10,88,No,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/Qj7CO5Di-WRssmCGqcgCa.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/m-E9ickrc4HBEPIRGtoxe.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/M898jvMEem__opMAlJcXo.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/zAN_edAMFPk7Nv3MWGvys.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/WdVoXZCfoY8MAtrauA2S6.jpg,2025-11-07T13:12:40.797Z,2025-11-07T13:12:40.797Z
3e998eff-cee6-4188-a9a7-1fcff2659a66,Mastering the Art of Public Speaking,"The Mastering the Art of Public Speaking online session, organized by the Rotaract Club of Delhi Rajdhani, RID 3011 in association with the Rotaract Club of Ashoka Artisans, RID 3012, was successfully conducted on 12th October 2025 at 8:00 PM via Google Meet. The session was led by Mr. Kartik Deshwal, a renowned Public Speaking and Debate Mentor, Commerce Educator, and experienced MUN Judge and Delegate.

The event aimed to help participants overcome stage fear, improve communication confidence, and develop impactful public speaking skills. Through an interactive and engaging format, Mr. Kartik guided attendees on techniques to speak naturally without memorization, maintain strong stage presence, and effectively use body language, voice modulation, and eye contact. Participants also took part in hands-on activities such as storytelling, impromptu speaking, and short interactive drills that boosted their confidence and spontaneity.

The session encouraged active participation and created a comfortable environment for learning through practice and feedback. Attendees appreciated the speaker’s relatable examples and practical tips on managing nervousness and handling on-stage mistakes.

With collaboration participation from multiple clubs, the event successfully met its objectives of enhancing communication and leadership skills, leaving participants inspired to speak with clarity, confidence, and purpose.",JOINT_INITIATIVE,Online (G-Meet),12/10/2025,12/10/2025,"Rotaract Club of Delhi Rajdhani, RID 3011",KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,Supporting Education,Professional Development,0,0,0,100,100,2,101,No,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/DwyF0oihkmqbfL_JTekBP.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/dEQr7aYBJgjnluNWhIyYo.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/w3Dtn5Bi2eAgYct9haNGm.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/gGgsLLs5RZGXtSyPChzwx.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/KydrhOSxia1ol4FxHDKw-.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/ok6NhNuE6qDfOMVLc6v77.jpg,2025-11-07T13:07:00.061Z,2025-11-07T13:07:00.061Z
eecb5889-30e3-4c0f-9c51-d8abd99407bc,"Small Act, Big Impact","The Small Act, Big Impact online session organized by the Rotaract Club of YCCE, RID 3030 was successfully conducted on 7th October 2025 at 7 PM via Google Meet. The session aimed to raise awareness about how small, conscious actions in daily life can collectively create a significant positive impact on the environment and society.

The event featured engaging discussions on sustainable practices and practical steps to reduce environmental harm. Participants explored the environmental impact chain, learning how simple actions like fixing a leaking tap, using leftover water for plants, or reducing single-use plastics can contribute to resource conservation. The session also included myth-busting segments, such as clarifying that biodegradable products do not always decompose quickly in landfills, encouraging participants to adopt more informed and responsible habits.

The interactive format allowed participants to share ideas and ask questions, making the session highly engaging and informative. The collaboration form encouraged clubs to join with a minimum of five members, fostering teamwork and collective learning. Participants expressed appreciation for the actionable insights provided, emphasizing that even small individual efforts can lead to meaningful change when applied consistently.

The event concluded with gratitude from the organizing team  Rtr. Tejasvi Jadhao (International Service Director) and Rtr. Pranav Kakde (Event Chair) marking it as a successful initiative in promoting environmental responsibility and social impact.",JOINT_INITIATIVE,Online (G-Meet),07/10/2025,07/10/2025,"Rotaract Club of YCCE, RID 3030",KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,"Protecting The Environment, Providing Clean Water, Sanitation and Hygiene","Public Image, Community Service",0,0,0,81,85,2,82,No,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/gFyzOZ25caYpMQPqcRBBB.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/84MQG-3A9p_L0BECETSs2.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/i2u7W-jBPRl6UstHOk2Ku.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/UMmWQWhxumawQmChb8uQ7.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/ZXd0SRQ7GvBMlH_wiRvp2.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/5wttV3FRHXJNVNAQWGDew.jpg,2025-11-07T13:02:12.184Z,2025-11-07T13:02:12.184Z
2f38d861-ac75-421f-bab9-6dbb16d2baed,Online Canva Skills,"The Online Canva Skills Webinar organized by the Rotaract Club of Acropolis Professionals, RID 3040 was successfully conducted on 4th October 2025 at 7:00 PM through Google Meet. The main objective of the event was to help participants enhance their creativity and learn professional design skills using Canva, one of the most popular and easy-to-use graphic design tools.

The guest speaker for the session, Anushka Yadav, a Canva and design enthusiast, guided participants through various aspects of design including the basics of Canva, layout techniques, branding tips, and methods to create attractive posters and social media posts. The webinar also included a practical demonstration, allowing participants to explore Canva hands-on and understand how to effectively implement the concepts discussed.

The session saw enthusiastic participation from several Rotaract clubs, each joining with a minimum of five members as per the collaboration criteria. The participants appreciated the session for its interactive and informative approach, gaining valuable insights into digital design and creativity.

The event concluded on a positive note with appreciation for the efforts of Rtr. Mahati Agrawal (President), Rtr. Ishan Chourey (Event Chair), and Rtr. Hari Singh (Hon. Secretary) for organizing a well-structured and impactful learning experience.",JOINT_INITIATIVE,Online (G-Meet),04/10/2025,04/10/2025,"Rotaract Club of Acropolis Professionals, RID 3040",KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,Supporting Education,"Editorial/Publication, Professional Development",0,0,0,80,30,2,81,No,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/PWMrRBAjPhYWE7STd1dVG.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/dz5Ja_CWzVwD1Rf8we_c8.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/ah0SFd-i5XYL6BR2TW8jM.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/9FtM31YhSv2ztphzmX_hs.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/J7W0mTW9hWMY71vKd8fX4.jpg,2025-11-07T12:55:21.571Z,2025-11-07T12:55:21.571Z
300358c9-fe99-43ae-9344-9b4fd2b283ca,AVYANA - 11th Installation of Rotaract Club of KSSEM,"The Installation Ceremony of the Rotaract Club of KSSEM for the year 2025–26 was held with great enthusiasm and dignity, marking the beginning of another impactful Rotaract journey. The event witnessed the induction of 260 new members by our District Rotaract Representative (DRR) and the installation of 25 dedicated Board of Directors (BODs) who took charge of their respective roles for the upcoming term.

The grand event was graced by distinguished dignitaries including Rtn. Vinayananda, Assistant Governor of Rotary District 3191; Dr. Rukhmangada, Advisor for Basic Education & Literacy and founder of the club; our Parent Rotary President and Secretary; District Secretaries, ZRRs, DRCC, IPP, our Principal, HODs, and professors. A special video message was received from District Governor Rtn. Shridhar Sir, extending his heartfelt wishes to the club.

The installation preparations began a week prior, with planning and coordination carried out for over a month. Nearly 60 volunteers contributed tirelessly to ensure the success of the event. Creative content was designed and circulated across platforms to promote the ceremony.

Delicious food was arranged for over 350 attendees, and as a noble gesture, the remaining food was donated to a nearby orphanage, reinforcing our Rotaract values of service and compassion.

The installation marked a new chapter of leadership, teamwork, and service for the Rotaract Club of KSSEM.",STANDALONE_ACTIVITY,"Architecture Seminar Hall, KSSEM",26/09/2025,26/09/2025,,KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,,Club Service,41560,0,0,260,260,60,1100,Yes,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/nKZOC2yDEi2gPrp-pU_ua.png,https://media.3191-2525.clubstack.tixora.space/uploads/8FnXXyxaRogC8lku6U4BK.webp | https://media.3191-2525.clubstack.tixora.space/uploads/xfMqai15H12tsjNdc5AuO.webp | https://media.3191-2525.clubstack.tixora.space/uploads/ZmJ-oY8aWU14wHKZ7hAZT.webp | https://media.3191-2525.clubstack.tixora.space/uploads/KotuE6G_9ZKumvyvF-ckc.webp | https://media.3191-2525.clubstack.tixora.space/uploads/SHzM3rTfuHRxh6kUAM1D3.webp,2025-10-07T16:51:22.235Z,2025-10-07T16:51:33.013Z
ad7db0e3-d150-4f8b-90a5-15790435a812,Riding with a Purpose,"The Rotary Club of Kengeri Upanagara organized an inspiring session titled “Riding with a Purpose” on 18th September 2025 at St. Benedicts Academy, featuring a motivational talk by Rtn. Biju BP from RC Trivandrum South. Around 50 to 60 students actively participated and gained valuable insights on essential life topics such as handling fear, having and pursuing ambitions or careers, the true meaning of empowerment, and nation-building activities through Rotary. The session was highly interactive, with students enthusiastically engaging and sharing their thoughts, making the event lively and impactful. It helped them reflect on personal growth and the importance of contributing positively to society. Representing our Rotaract Club of KSSEM, Rtr. Buvan Kumar BN also attended the event, strengthening the bond between Rotary and Rotaract. Overall, the talk was an enlightening and motivational experience that left a lasting impression on all participants.",PARTICIPATORY_ACTIVITY,St. Benedicts Academy,18/09/2025,18/09/2025,Rotary Club of Kengeri Upanagara,KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,"Supporting Education, Saving Mothers and Children","Professional Development, Club Service",0,0,0,55,55,2,30,No,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/eZVOuUVwuKIq_PRQrMF22.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/DcnW3cx2do3iphz8PlY2Y.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/inyk897YVFOhTjTHqopkZ.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/FipsK6img8Z1BctiP2q-C.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/ti1jc0ticxJ_UTJ1dHHWJ.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/9XfjvouoPFPQeCuWtp5mR.jpg,2025-10-07T13:58:48.585Z,2025-10-07T13:58:48.585Z
13554139-ad32-4dc9-9e7e-8d8e67e6db42,Teacher’s Day Celebration,"The Rotaract Club of KSSEM joyfully celebrated Teacher’s Day at KSSEM to honour the mentors who guide, inspire, and shape young minds every day. The celebration began with a pleasant surprise for the teachers, as students warmly welcomed them with cheers and gratitude, creating a heartfelt atmosphere across the hall.

A lively dance performance followed, adding colour and energy to the event. To make the occasion even more special, the club organized a fun and unique Chocolate Title Ceremony, where each teacher was presented with a chocolate paired with a creative title and a small gift card — appreciating their individual qualities and teaching styles:

🍫 Five-Star: “Do Nothing, but Everything” – For the teacher who effortlessly makes a difference every day.
🍬 Dairy Milk: “The Sweetest Teacher” – For the one who fills the classroom with kindness and wisdom.
🍫 KitKat: “Have a Break, Have a KitKat” – For the teacher who keeps things balanced and lighthearted.
🍫 Perk: “For the Teacher Who Deserves the Best” – For the one who always goes above and beyond.
🍫 Munch: “The Teacher Who Gets the Job Done!” – For the teacher who makes learning fun and effective.
🍫 Milkybar: “The Best Teacher, Milky Sweet!” – For the teacher who adds sweetness to every lesson.
🥥 Bounty: “For the Teacher Who’s Got It All” – For the teacher full of wisdom and charm.
🍫 Snickers: “You’re Not You When You’re Hungry” – For the teacher who powers through every tough day!

Teachers also shared a few nostalgic moments from their student life, filling the room with smiles and laughter. To extend the appreciation further, gift cards were also presented to the lab attenders, acknowledging their constant support and contribution.

The event concluded with a joyful cake-cutting ceremony, symbolizing love, gratitude, and togetherness. The celebration truly reflected the respect and admiration students hold for their teachers — making it a day to remember and cherish forever. ❤️",STANDALONE_ACTIVITY,KSSEM,30/09/2025,30/09/2025,,KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,Supporting Education,"Community Service, Public Relations",1000,0,0,35,35,7,77,Yes,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/h51J8UNx_yArqwPuo-7bX.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/KSzFd7wHV3TH7Qvkq-3VD.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/rQqyfQEYK0ouOEIi7P_Xw.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/0NdQ5xkZjtI-QHfRpxxgs.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/vrAncokHG9t95C2-yiJck.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/OO4ObnFDL_b18Ji0ox0ME.jpg,2025-10-07T13:18:17.933Z,2025-10-07T13:20:05.685Z
1a2c95e1-ec9a-44a4-9ac0-96c3f0af8531,Tribute to Bhagat Singh,"The Rotaract Club of KSSEM organized an inspiring event at Sneha Seva Trust to commemorate the legacy of Shaheed Bhagat Singh, one of India’s most courageous freedom fighters. The session was hosted by Rtr. Yashwanth Gowda S, who engaged the students with an interactive talk highlighting Bhagat Singh’s patriotism, ideology, and his remarkable contribution to India’s freedom struggle.

The objective of the event was to educate and instill patriotic values among young students while encouraging them to draw inspiration from Bhagat Singh’s fearless dedication to the nation. The event also included storytelling sessions, quiz activities, and open discussions where students shared their thoughts on what patriotism means to them.

Through this initiative, the Rotaract Club aimed to spread awareness about India’s history and motivate students to become responsible and socially conscious citizens. The participants showed great enthusiasm and actively took part in all segments of the program, making it both an educational and memorable experience.

This event truly reflected the spirit of service and learning, blending historical awareness with youth inspiration.",STANDALONE_ACTIVITY,Sneha Seva Trust,28/09/2025,28/09/2025,,KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,Sneha Seva Trust,"Promoting Peace, Supporting Education","Public Image, Community Service",200,0,0,50,50,3,28,Yes,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/77Isv2bZbtpmGSqW2_nXk.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/zwQ28BU5x-vuTPS4rL3N9.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/bikz6eDqJjHWogoSVrWRI.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/ZB76JwpWFc6mmSTpTRCr9.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/sezuis1SZGdCTA5vlb7rC.jpg,2025-10-07T13:06:12.040Z,2025-10-07T13:51:47.200Z
c9bfcc46-c3d3-4041-bedc-d3362252cc03,Samskruthi Sangama 1.0,"Event Description:

The Rotaract Club of KSSEM, in collaboration with the Rotaract Club of Saaga, proudly organized Samskruthi Sangama 1.0 on 28th September 2025 at 9:00 PM. This virtual cultural exchange program celebrated the essence of Indian heritage, creating a meaningful platform for Rotaractors to explore and appreciate the diverse traditions of Karnataka and Tamil Nadu, while promoting friendship through culture and learning.

The Rotaract Club of KSSEM presented the rich culture of Karnataka, showcasing its glorious dynasties, revered saints, magnificent temples, vibrant literature, graceful dance forms, traditional attire, flavorful cuisine, and colorful festivals. Meanwhile, the Rotaract Club of Saaga beautifully depicted the cultural vibrance of Tamil Nadu, highlighting its unique traditions, cuisine, and heritage landmarks. The presentations reflected the pride, unity, and shared values of the two neighboring states.

Conducted in an engaging online format, the session was filled with enthusiasm and creativity, featuring visual presentations, traditional elements, and interactive discussions that deepened cultural appreciation.

Samskruthi Sangama 1.0 successfully fostered mutual understanding, strengthened inter-club relations, and celebrated the spirit of India’s diversity—reminding us that while traditions may differ, our cultures remain beautifully connected through respect, creativity, and togetherness.",STANDALONE_ACTIVITY,Online (G-Meet),28/09/2025,28/09/2025,,KSSEM,213238,Zone Ashwa,Manoj B,manojbkssem@gmail.com,,,"Growing Local Economies, Supporting Education","International Service, Professional Development, Club Service, Public Relations",0,0,0,20,20,4,25,Yes,Yes,No,https://media.3191-2525.clubstack.tixora.space/uploads/MKbVtHMBMfMKf2uPwFjIb.jpg,https://media.3191-2525.clubstack.tixora.space/uploads/K_FeJL2o6GquNttzMchx6.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/R_1OlpyTC4FdqUW6AGo-I.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/4E3DFlStL5mZIKjbU8CB4.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/JrfIqdqfqXPQfEkTj1i32.jpg | https://media.3191-2525.clubstack.tixora.space/uploads/wjV2Ns75iirLortldYmN4.jpg,2025-10-05T19:01:30.434Z,2025-10-05T19:01:30.434Z
